country,year,population,energy_use,emissions,renewable_pct,mean_temp,gdp
Aruba,1992,69005.0,,7.818,,28.49875,13892.60514277364
Australia,1992,17478635.0,4960.5744346786805,16.208,0.415,21.932583333333337,18624.18773358662
Austria,1992,7840709.0,3245.896382174699,7.688,2.626,7.615583333333333,24782.71187670633
Azerbaijan,1992,7382050.0,2464.933138255512,7.585,0.0,10.721333333333334,60.23512054059724
Bahrain,1992,516458.0,11504.983995158,18.99,,25.177666666666667,10460.158322280826
Bangladesh,1992,115952192.0,114.34229879357434,0.133,0.0,25.12225,273.4650725202716
Barbados,1992,260267.0,,4.473,,26.904666666666667,7519.201435448981
Belarus,1992,10216470.0,3619.908214138064,9.16,0.0,7.132000000000001,1658.086412812386
Belgium,1992,10045158.0,5042.29401936772,12.196,0.378,10.48925,23372.61917101503
Belize,1992,190983.0,,1.861,,25.647916666666664,3645.6124367090265
Benin,1992,5617844.0,307.69800793012587,0.119,,27.23058333333333,301.77329696287023
Bhutan,1992,577774.0,,0.372,,11.826833333333331,415.7915225684512
Bolivia,1992,7430336.0,377.2340873780177,1.484,,21.205916666666667,759.5711349636497
Botswana,1992,1380033.0,1036.202951450074,2.012,,23.29083333333333,3004.6126336230645
Brazil,1992,154275079.0,937.4314628201552,1.514,2.039,25.25133333333333,2127.316427316381
British Virgin Islands,1992,16593.0,,4.852,,26.776416666666663,
Bulgaria,1992,8540164.0,2394.694570311647,6.701,0.0,11.02175,1007.3445454488082
Burkina Faso,1992,9629275.0,174.23917018150797,0.066,,28.132,348.59244389454653
Burundi,1992,5858407.0,,0.037,,20.56825,184.86897045644665
Cambodia,1992,8113083.0,,0.166,,27.0705,307.0949223851362
Cameroon,1992,12006353.0,423.4904081194248,0.226,,24.29733333333333,1005.4489764746496
Canada,1992,28371264.0,7616.97320016327,16.259,0.861,-4.928916666666667,20950.33052876512
Cayman Islands,1992,28621.0,,,,27.132083333333338,
Central African Republic,1992,3058831.0,,0.063,,25.09208333333333,461.5873034908957
Chad,1992,6474656.0,280.77965185958146,0.062,,26.919666666666668,290.6482861325662
Chile,1992,13884577.0,1115.744497914362,2.305,7.799,9.73775,3351.841088555225
China,1992,1164970000.0,756.6351464711702,2.306,0.015,6.858416666666667,367.8226519035418
Colombia,1992,33760571.0,756.6921776452123,1.817,0.929,25.533583333333336,1729.6639733238408
Comoros,1992,465113.0,,0.15,,26.21783333333333,983.3925336443846
Costa Rica,1992,3284258.0,699.747502406979,1.137,,26.36175,2612.387564537369
Croatia,1992,4575818.0,1613.317875178333,3.425,0.112,12.549083333333334,2321.152041230353
Cuba,1992,10785801.0,1170.2159041244688,1.924,,25.859583333333333,2047.6790034642067
Cyprus,1992,810341.0,1945.4506881672653,6.798,0.0,18.04925,11310.072265625
Denmark,1992,5171370.0,3562.8214581830343,11.279,1.34,-19.00041666666667,29579.4913648682
Djibouti,1992,626010.0,,0.486,,28.999,763.659214503152
Dominica,1992,69325.0,,0.845,,26.619,3376.260501395734
Dominican Republic,1992,7447474.0,602.3203014285219,1.397,,25.941333333333333,1558.2978207107535
Ecuador,1992,10930128.0,616.1299738082372,2.013,0.0,22.611500000000003,1655.4461319263166
El Salvador,1992,5585609.0,507.3029751670175,0.593,,25.781916666666664,1040.7816408201863
Equatorial Guinea,1992,510770.0,261.67974578136733,0.129,,24.889166666666668,263.7335470889445
Eritrea,1992,1798748.0,487.810505107134,,,26.428916666666662,265.2409629633365
Estonia,1992,1533091.0,4195.7732121662575,15.85,0.0,6.401833333333333,
Ethiopia,1992,51853747.0,360.7592933164772,0.057,,23.239500000000003,207.40640086384664
Faroe Islands,1992,47286.0,,14.085,,7.304333333333333,19301.07036598322
Fiji,1992,785346.0,,0.93,,25.296333333333333,1951.2559293035065
Finland,1992,5041992.0,5381.028473004182,10.764,8.579,2.6495833333333336,22320.112469585685
France,1992,58846584.0,3949.271984385364,7.096,0.467,13.462916666666668,23615.01685654829
French Polynesia,1992,211559.0,,2.355,,26.56675,17554.373793703173
Gabon,1992,1038380.0,1256.012267700129,4.735,,24.24025,5385.688117450781
Georgia,1992,4873500.0,1776.9968078112672,2.668,,7.390916666666666,757.2235485053577
Germany,1992,80624598.0,4191.077173442675,11.978,0.382,9.505833333333332,26559.85438796315
Ghana,1992,16184855.0,350.4137550456887,0.2,,26.833250000000003,396.42640764051737
Greece,1992,10399061.0,2129.912268874594,8.202,0.0,14.785333333333334,11021.012224607048
Greenland,1992,55300.0,,10.674,,-19.5845,18768.82753254548
Grenada,1992,101602.0,,1.154,,27.157083333333333,3052.700187441629
Guam,1992,143393.0,,,,27.115416666666665,
Guatemala,1992,9522266.0,502.68106825963486,0.608,,23.790750000000003,1096.4597699269789
Guinea,1992,6914366.0,,0.147,,25.78408333333333,692.6478026628057
Guyana,1992,749911.0,,1.388,,26.50358333333333,498.1566365699537
Haiti,1992,7136571.0,337.3863441297172,0.124,,26.671833333333336,316.2765131343539
Honduras,1992,5271431.0,474.95682128776224,0.532,,25.461583333333333,937.8289180060752
Hungary,1992,10369341.0,2423.3895769836868,6.005,0.158,10.996333333333334,3747.3296639495584
Iceland,1992,261057.0,7916.881861460983,8.615,5.062,1.7690833333333331,27124.27453795936
India,1992,902957070.0,336.2068186420435,0.726,0.035,24.222916666666663,319.1824726263153
Indonesia,1992,190043744.0,489.7595473272837,1.049,2.695,26.17016666666667,673.6710395474199
Iraq,1992,18300845.0,1295.431190767459,3.225,0.0,20.68583333333333,30.253901263682504
Ireland,1992,3558430.0,2775.372095525698,9.413,0.0,9.789,15714.384748723143
Israel,1992,5123000.0,2580.9296894932854,8.489,0.0,19.028666666666663,15509.991363881716
Italy,1992,56797087.0,2627.540117150568,7.666,1.599,13.58175,23297.04603254557
Jamaica,1992,2424701.0,1139.8540656456694,3.179,,26.720416666666665,1458.1014689263498
Japan,1992,124425000.0,3626.468897465325,9.45,1.293,12.48425,31992.790211916068
Jordan,1992,4127693.0,921.0196233174948,2.953,,18.604916666666668,1286.6347360595976
Kazakhstan,1992,17332625.0,4549.121291939022,13.473,0.0,5.809666666666668,1437.5984810091272
Kenya,1992,24382460.0,461.51480001442434,0.226,,24.408916666666663,336.6813997869596
Kiribati,1992,77641.0,,0.33,,27.287333333333333,791.99610105394
Kuwait,1992,1634961.0,5351.444398526069,18.155,0.0,24.30033333333333,12146.195055860004
Latvia,1992,2614338.0,2342.086461950696,5.428,0.0,6.920083333333333,
Lebanon,1992,3747371.0,653.9472029825204,2.596,,16.92125,1559.3810062844643
Lesotho,1992,1873274.0,,0.847,,14.890083333333337,443.6242971955764
Liberia,1992,2072461.0,,0.189,,25.655916666666663,107.842801384441
Libya,1992,4640352.0,2429.439548346548,7.979,,22.39783333333333,7302.689086792258
Liechtenstein,1992,29627.0,,6.956,,5.910666666666667,55057.11106256542
Lithuania,1992,3700114.0,2978.477943987077,5.725,0.0,7.46825,
Luxembourg,1992,392175.0,9262.23284271142,31.098,1.515,10.223833333333332,39570.86156659859
Madagascar,1992,12800870.0,227.1363394375188,0.078,,23.34133333333333,290.2120463948005
Malawi,1992,10135079.0,,0.078,,22.39033333333333,258.39343087755714
Malaysia,1992,18834572.0,1542.6016531262085,3.874,0.0,26.286583333333336,3141.4332198765114
Mali,1992,9553540.0,,0.048,,28.56616666666667,296.2957582351737
Malta,1992,367618.0,1807.044519827827,6.119,0.0,18.832083333333333,8220.334039246656
Mauritania,1992,2088135.0,,0.433,,27.955,1036.4743780857648
Mauritius,1992,1084441.0,657.8145232957385,1.528,,23.809083333333334,3013.237063371673
Mexico,1992,86044809.0,1532.0508352355455,3.864,4.812,20.65033333333333,4220.566436770572
Moldova,1992,2980965.0,2296.833527838663,4.708,,9.753333333333334,778.0176674201016
Monaco,1992,30887.0,,,,9.897916666666667,88614.92636722299
Mongolia,1992,2167790.0,1525.687813104581,4.887,,0.2616666666666667,607.8134246627973
Montenegro,1992,608516.0,,2.67,,10.94225,
Morocco,1992,25212468.0,336.3627098872272,0.981,0.0,17.68575,1327.02954101563
Mozambique,1992,13613316.0,429.6003329726798,0.075,,24.743,205.5852160620939
Namibia,1992,1461322.0,496.9384325331796,0.78,,21.33683333333333,2346.8624296374087
Nepal,1992,20609707.0,297.1095135422614,0.06,,15.075583333333334,165.02959412726048
Netherlands,1992,15184166.0,4549.244157110855,11.212,0.963,10.752166666666668,23939.217348210845
New Caledonia,1992,186072.0,,8.466,,22.950166666666664,15713.71985621583
New Zealand,1992,3531700.0,3845.055767125322,7.971,9.242,9.936166666666669,11793.139241621371
Nicaragua,1992,4357026.0,506.068511846404,0.544,,26.73125,411.4733306617863
Niger,1992,8817633.0,171.47346277745172,0.059,,27.18508333333333,384.02965730431566
Nigeria,1992,102372770.0,307.48576486744275,0.451,,26.663666666666668,508.5159056827852
Northern Mariana Islands,1992,45181.0,,,,27.115416666666665,
Norway,1992,4286401.0,5159.591719431127,8.026,0.196,1.2961666666666665,30523.985055897447
Oman,1992,1938238.0,2758.171166727038,6.168,0.0,26.738916666666668,7317.788158381663
Pakistan,1992,123546848.0,379.5792137075962,0.583,0.0,20.7085,395.6772085959304
Palau,1992,15989.0,,12.124,,27.53908333333333,6552.711238976796
Panama,1992,2561336.0,714.1963559956055,1.6,,27.108500000000003,3139.899528995805
Papua New Guinea,1992,4166699.0,,0.526,,24.831083333333336,1050.7071689258048
Paraguay,1992,4253600.0,742.794117676138,0.604,,23.09075,1682.6744477761083
Peru,1992,22946340.0,404.72569241099416,0.915,1.014,20.836583333333333,1567.4091076512836
Philippines,1992,65926125.0,444.4186006182147,0.725,22.033,26.9015,916.5156945320286
Poland,1992,38363667.0,2569.2287897727115,9.528,0.084,8.8135,2459.0206846825326
Portugal,1992,9952494.0,1813.6028038013487,5.116,2.985,15.111333333333334,10810.566507962558
Qatar,1992,469657.0,16086.83108112812,57.097,0.0,26.14741666666667,16280.293881527334
Romania,1992,22794284.0,2020.960666721705,5.761,0.0,9.562583333333334,1102.1037847324649
Rwanda,1992,7683266.0,681.702213137456,0.062,,19.692,264.08391451746445
Samoa,1992,170331.0,,0.581,,26.75916666666667,776.7408244097105
San Marino,1992,24125.0,,,,14.723999999999998,
Saudi Arabia,1992,11686676.0,6582.971196872112,23.618,0.0,24.77125,11730.26876652435
Senegal,1992,8168395.0,217.8135323485104,0.388,,28.459833333333336,951.2049600878069
Serbia,1992,7604063.0,2006.926538421341,5.552,0.0,10.975583333333336,
Seychelles,1992,70763.0,,2.277,,26.953166666666664,6520.489505191885
Sierra Leone,1992,4166366.0,,0.068,,26.397166666666667,163.19757168438068
Singapore,1992,3230698.0,4588.887017977818,14.704,1.397,26.997416666666663,16136.240537766058
Slovenia,1992,1996498.0,2584.4192705646988,6.957,0.0,10.925333333333334,7151.152438292239
Solomon Islands,1992,352205.0,,0.458,,27.00191666666667,763.8579685495224
South Africa,1992,42443509.0,2104.603113436919,7.1,0.0,18.25616666666667,3462.3940020283458
Spain,1992,39157685.0,2430.8843724678773,6.283,0.364,13.95525,16100.679942803166
Sri Lanka,1992,16739284.0,343.29644771538614,0.301,0.0,27.26983333333333,579.6551176182833
Sudan,1992,22927355.0,462.4800443762309,0.175,,26.879666666666665,252.610092163086
Suriname,1992,417589.0,,4.864,,26.80558333333333,968.8952534669256
Sweden,1992,8668067.0,5369.069867840615,6.635,1.377,3.87225,32753.80470255688
Switzerland,1992,6875364.0,3606.2084006256537,6.693,0.815,8.059666666666667,40713.6881521435
Tajikistan,1992,5649400.0,733.4108794856497,1.298,,4.4305,337.83314551481334
Tanzania,1992,27457588.0,295.74433490223976,0.079,,22.803,250.329925537109
Thailand,1992,56528834.0,865.7043091134127,1.867,0.037,26.29116666666667,1971.608799106936
Togo,1992,4233617.0,309.3937835413241,0.243,,26.9755,564.7173364807404
Tonga,1992,100022.0,,0.732,,23.576166666666666,1370.361425986988
Tunisia,1992,8682512.0,627.5098171069882,1.825,,20.033166666666663,1784.8185018826773
Turkmenistan,1992,3944689.0,2632.476995695681,8.111,0.0,15.036833333333334,811.3541564519019
Uganda,1992,18785032.0,403.3189314317878,0.043,,23.295416666666668,152.11354241553678
Ukraine,1992,52323671.0,4196.074145050545,11.267,0.0,8.37975,1413.24011230469
United Arab Emirates,1992,2114730.0,10562.89943806174,27.429,0.0,27.28408333333333,25648.27277608442
United Kingdom,1992,57580402.0,3684.811447290034,10.289,0.29,9.025,20487.170785287846
United States,1992,256514000.0,7675.636555535176,19.949,1.973,9.056333333333331,25418.99077633189
Uruguay,1992,3139702.0,858.9454997355705,1.641,,17.528833333333335,4101.710541552913
Uzbekistan,1992,21485090.0,2098.8313208043064,5.166,0.0,12.863333333333337,602.9205258270478
Zambia,1992,8176680.0,694.5292399547762,0.297,,22.414666666666665,389.2546658322258
Zimbabwe,1992,10702700.0,950.9269984007868,1.561,,22.840333333333334,630.8195823126415
North America,1993,288662580.0,7715.538815764588,,1.959,2.478666666666667,25772.07243709732
Afghanistan,1993,14943172.0,,0.1,,14.43925,
Albania,1993,3227287.0,412.3518243773919,0.713,,13.122583333333331,367.2792250775812
Algeria,1993,27277048.0,883.9209009078476,2.981,0.0,23.450833333333332,1831.048009764494
American Samoa,1993,50159.0,,,,26.81641666666667,
Andorra,1993,63272.0,,6.426,,11.432166666666667,15916.83951620869
Angola,1993,12827135.0,489.17180501505055,0.448,,22.291,449.7278949362951
Argentina,1993,34152717.0,1432.607502841001,3.456,0.155,15.098666666666666,6931.855963758755
Armenia,1993,3453332.0,634.9384015842583,0.727,,7.769666666666667,347.87064472087786
Aruba,1993,73685.0,,9.123,,28.589166666666667,14700.959808152096
Australia,1993,17634808.0,5171.292760551269,16.294,0.405,22.16016666666667,17699.8764915704
Austria,1993,7905633.0,3256.116781313792,7.678,2.612,6.858666666666667,23987.203724065654
Azerbaijan,1993,7494800.0,2175.6175329618,6.451,0.0,10.526083333333334,209.53095454842529
Bahrain,1993,530225.0,11627.985388455789,29.758,,26.16591666666667,11151.871495741972
Bangladesh,1993,118132360.0,117.01011311671078,0.136,0.0,25.00316666666667,280.75727445036586
Barbados,1993,261027.0,,3.584,,27.056833333333334,7904.707624263893
Belarus,1993,10239050.0,3078.216141205122,7.877,0.0,6.013833333333333,1589.510113436493
Belgium,1993,10084475.0,4897.976592661918,12.043,0.357,9.925833333333332,22283.936021355126
Belize,1993,194902.0,,1.936,,25.60308333333333,3862.710490400304
Benin,1993,5872706.0,301.26267085029286,0.137,,27.597916666666663,387.3100548131224
Bhutan,1993,554673.0,,0.328,,12.08775,407.3998424965701
Bolivia,1993,7579195.0,396.4538189771157,1.525,,21.52491666666667,756.6370160484508
Botswana,1993,1420115.0,1009.9672274767464,2.25,,22.680750000000003,2929.4311902245204
Brazil,1993,156794577.0,945.4891017809692,1.558,1.978,25.354916666666668,2348.882476853519
British Virgin Islands,1993,16989.0,,4.955,,26.9305,
Bulgaria,1993,8472313.0,2588.557466447911,6.896,0.0,10.713416666666667,1278.5251137031862
Burkina Faso,1993,9871713.0,176.29672031351396,0.064,,28.62108333333333,324.1115767074349
Burundi,1993,5676843.0,,0.04,,20.48333333333333,165.34412031940272
Cambodia,1993,8616381.0,,0.161,,26.90825,294.0593727275583
Cameroon,1993,12353131.0,425.85580343879377,0.232,,24.66225,1309.936299755059
Canada,1993,28684764.0,7782.928973881848,16.096,0.908,-4.4015,20186.798878296508
Cayman Islands,1993,29976.0,,,,27.261666666666667,
Central African Republic,1993,3157839.0,,0.063,,25.74875,404.9545469415263
Chad,1993,6629146.0,295.0469106401639,0.06,,27.612416666666665,220.72996490329265
Chile,1993,14102276.0,1125.8276063204833,2.418,7.288,9.944583333333332,3540.913773130155
China,1993,1178440000.0,792.6335093595542,2.434,0.014,6.919416666666667,378.9393530533142
Colombia,1993,34441473.0,773.2430019364126,1.837,0.933,25.20641666666667,1930.0597654802928
Comoros,1993,473682.0,,0.147,,26.178166666666662,956.0875757825138
Costa Rica,1993,3367434.0,696.3726722153426,1.153,,26.319333333333333,2840.387064793974
Croatia,1993,4600463.0,1637.3159371507782,3.554,0.21,11.931583333333334,2447.503191417612
Cuba,1993,10841031.0,972.4421712015398,1.825,,25.874416666666665,2063.2036625358664
Cyprus,1993,826034.0,2049.3637997189826,6.964,0.0,18.949,10526.1416015625
Denmark,1993,5188628.0,3646.520897592524,11.674,1.628,-18.716166666666663,27581.72410974587
Djibouti,1993,614245.0,,0.495,,28.74083333333333,758.7338427335352
Dominica,1993,69433.0,,0.897,,26.647916666666664,3536.156091857272
Dominican Republic,1993,7594572.0,572.2875207359441,1.474,,25.9165,1722.4199599398096
Ecuador,1993,11154274.0,562.9656922220075,2.163,0.0,22.42158333333333,1697.8888414144517
El Salvador,1993,5659957.0,526.9883572744245,0.701,,25.663083333333333,1180.2685426762075
Equatorial Guinea,1993,530023.0,258.03250124788167,0.131,,25.18933333333333,256.68302365257404
Eritrea,1993,1856006.0,496.32428672802894,,,26.93025,252.0857770694724
Estonia,1993,1494128.0,3639.546167434296,12.918,0.0,5.146249999999999,2685.908892873569
Ethiopia,1993,53708891.0,362.7290695331542,0.056,,22.98875,168.520401400989
Faroe Islands,1993,46473.0,,12.9,,6.709833333333333,16374.178334896516
Fiji,1993,790369.0,,0.922,,25.007166666666667,2070.0473411019466
Finland,1993,5066447.0,5617.276770776522,11.116,9.761,1.7829166666666667,17588.678171550877
France,1993,59103094.0,3997.185581487832,6.728,0.421,13.150166666666664,22238.825061843378
French Polynesia,1993,215219.0,,2.417,,26.56641666666667,16469.775198366948
Gabon,1993,1066405.0,1294.0038425976811,4.665,,24.5445,4105.987013393308
Georgia,1993,4911100.0,1548.52250758043,1.909,,7.397833333333334,550.0155426092244
Germany,1993,81156363.0,4123.064293250069,11.774,0.378,8.6335,25616.65087724047
Ghana,1993,16589519.0,358.2086854164885,0.23,,27.088916666666663,359.80084409752834
Greece,1993,10460415.0,2090.7776810471,8.094,0.0,15.040583333333332,10257.308578907285
Greenland,1993,55200.0,,9.778,,-19.267166666666668,16797.35782188279
Grenada,1993,102382.0,,1.217,,27.34841666666667,3026.041542313934
Guam,1993,145654.0,,,,27.24275,
Guatemala,1993,9779761.0,487.9315966455111,0.57,,23.776333333333337,1165.674427162245
Guinea,1993,7128177.0,,0.146,,26.027833333333334,670.7417782299591
Guyana,1993,752965.0,,1.387,,26.31041666666667,603.084316652805
Haiti,1993,7278181.0,329.49281427581286,0.094,,26.61958333333333,258.0663722588169
Honduras,1993,5423249.0,471.8432221530027,0.542,,25.292,908.4460132571252
Hungary,1993,10357523.0,2481.5774126250167,6.082,0.122,10.120916666666668,3886.66608419616
Iceland,1993,263725.0,8380.54983199382,9.1,5.386,1.70325,23579.79536124172
India,1993,922118387.0,339.03803325478424,0.734,0.07,24.408666666666665,302.8848062461737
Indonesia,1993,193305168.0,534.3347690705921,1.112,2.75,26.13883333333333,817.395116417856
Iraq,1993,19201195.0,1556.868593886521,3.295,0.0,21.90308333333333,53.743784234881936
Ireland,1993,3576261.0,2813.894877593525,9.428,0.0,9.641583333333331,14657.06155498047
